id,number_of_retweets,number_of_favorites,created_at,text
999689741263167488,7,8,2018-05-24 16:33:02,"b""Here is the line-up for tomorrow at @Traderscarnival. Stay tuned to BloombergQuint for all that's happening. \n\nWatc\xe2\x80\xa6 https://t.co/jteYg8IFZL"""
999688154952105984,2,5,2018-05-24 16:26:44,b'PM Modi accepts Virat Kohli\xe2\x80\x99s #FitnessChallenge; Opposition turn it into political dares #FuelChallenge\xe2\x80\xa6 https://t.co/kyYT4xfmMO'
999685204116520960,2,1,2018-05-24 16:15:00,b'The world wants more camel milk. Here\xe2\x80\x99s why.\nhttps://t.co/FoNL59rtFE https://t.co/Ku9cErCMMq'
999681434674651136,2,3,2018-05-24 16:00:01,b'How China\xe2\x80\x99s 36th-best car company saved Volvo.  \nhttps://t.co/PbBuvzBiIe https://t.co/WJjEDNomQ4'
999677654558302208,2,2,2018-05-24 15:45:00,b'India\xe2\x80\x99s debt outflow is the highest among emerging Asian markets so far in 2018. @PallaviNahata reports.\xe2\x80\xa6 https://t.co/l3wWyVvtXG'
999676994936651777,1,3,2018-05-24 15:42:23,"b'Jet Airways\xe2\x80\x99 debt may rise in short term, says Chief Financial Officer.\nhttps://t.co/fPYxHPvPTZ https://t.co/9KATaoeJgq'"
999673883220377600,3,2,2018-05-24 15:30:01,"b""#BQOpinion | The Sarkar still isn't out of business after #4YearsOfModi, writes @ShankkarAiyar.\xe2\x80\xa6 https://t.co/5LjLxEYLzT"""
999672347308187648,1,0,2018-05-24 15:23:55,"b'Windfall Tax is a bad move on the part of the Govenment, says Kirit Parikh.\nhttps://t.co/lVOKGDbe7y https://t.co/zucp0hwUyL'"
999667486525190144,13,16,2018-05-24 15:04:36,"b""Congress' coffers empty. Can political parties without huge funds win elections? Join Primetime Debate with\xe2\x80\xa6 https://t.co/M7Nr7UzsY0"""
999666331535462400,1,3,2018-05-24 15:00:00,b'Bitcoin\xe2\x80\x99s big cleanup has begun.\nhttps://t.co/GmfoWibXo5\n(Via @bopinion) https://t.co/VEB0rdYx4I'
999666054308737026,10,24,2018-05-24 14:58:54,b'#4YearsOfModi | How do you think the Government has fared? Tweet the one hit and miss in your view and we will feat\xe2\x80\xa6 https://t.co/6ZPsVomF7y'
999665169759268864,2,5,2018-05-24 14:55:24,"b'Telecom department clears Rs 4,000 crore Idea-ATC mobile tower sale deal.\nhttps://t.co/vTLGfEWfSb https://t.co/xPiO6GWxun'"
999664760038637569,1,2,2018-05-24 14:53:46,"b'Karnataka poll drama concludes with an unlikely \xe2\x80\x98family portrait,\xe2\x80\x99 writes TS Sudhir.\nhttps://t.co/L973N87BDX\n(Via\xe2\x80\xa6 https://t.co/LFwCM7VyEu'"
999663693649477633,1,2,2018-05-24 14:49:32,b'Goldman warns the rise of the machines leaves markets exposed.\nhttps://t.co/gkKLljPBaf https://t.co/j4E4ibGasL'
999658984637427712,3,3,2018-05-24 14:30:49,"b""Primetime #BQLive\n- Trump-Kim meet a no go\n- Rahul's challenge for PM Modi\n- Fuel Price Surge: ONGC to bear the bru\xe2\x80\xa6 https://t.co/1rvm6hI3sw"""
999658163916783617,1,1,2018-05-24 14:27:33,b'This is the hottest new niche in high-end travel: An entire island just for you!\nhttps://t.co/oqdZwpB0lW https://t.co/QET0ubBJRV'
999657390915051520,1,1,2018-05-24 14:24:29,b'Correction: Finance Minister will continue to chair FSDC. https://t.co/Q7gniieNYW'
999652287407517696,2,1,2018-05-24 14:04:12,b'Competition Commission orders probe against Grasim Industries.\nhttps://t.co/4NSOyn8cP7 https://t.co/OVaXp56a15'
999652083480412160,0,2,2018-05-24 14:03:23,b'#BQMarketsNow | Stocks slide as President Trump calls off North Korea summit.\nhttps://t.co/QMZ86xBN1n https://t.co/2m89mgLSQ2'
999651437440262145,3,5,2018-05-24 14:00:49,"b'President Trump cancels planned summit with Kim Jong Un, citing ""tremendous anger and open hostility"" from North Ko\xe2\x80\xa6 https://t.co/hc6vAaJOMG'"
999651238873513989,3,2,2018-05-24 14:00:02,b'Tata Motors looks to sell stake in vehicle finance arm. @sajeetkm reports.\nhttps://t.co/FRJJCsEsyF https://t.co/e9VM1lHAGb'
999649006845415425,0,4,2018-05-24 13:51:10,b'Government notifies new composition of Financial Stability and Development Council. https://t.co/gvr1iaoqqG'
999648044453842947,4,9,2018-05-24 13:47:21,"b""#JustIn | President Trump says meeting with North Korea's Kim Jong-un won't happen.\n(Source: Bloomberg) https://t.co/ewh7nzCRTT"""
999647455737270272,1,4,2018-05-24 13:45:00,b'.@Uber is opening a flying-car lab in Paris.\nhttps://t.co/Ie8xBLnhhh https://t.co/ee3HGUqhWT'
999643682797072384,2,2,2018-05-24 13:30:01,b'#BQOpinion | After #4YearsOfModi how much of the 2014 BJP manifesto has been fulfilled? @ShankkarAiyar finds out.\xe2\x80\xa6 https://t.co/f1ZkdfH8X0'
999639905855778816,0,3,2018-05-24 13:15:00,"b""X-ray technology may speed up miner's search for hidden gold.\nhttps://t.co/zUGN290Gp6 https://t.co/D9YHrcY1dD"""
999639069775642624,2,6,2018-05-24 13:11:41,b'Vedanta says plant at Thoothukkudi was not operational since March 27. #SterliteProtests \nhttps://t.co/dGH5e5piym https://t.co/RyJzKhH0JJ'
999636137873412101,6,3,2018-05-24 13:00:02,b'Why a windfall tax on ONGC may not help consumers.\nhttps://t.co/ViC7MCpZOe https://t.co/YdFdN7rXjE'
999635961347690496,3,3,2018-05-24 12:59:20,b'PV business needs to get the capex &amp; product pipeline right says @TataMotors Group CFO PB Balaji to @sajeetkm.\xe2\x80\xa6 https://t.co/SxizDWfucj'
999634789576593408,1,2,2018-05-24 12:54:40,b'U.S. jobless claims unexpectedly increase to seven-week high.\nhttps://t.co/Rj7KQP8B0F https://t.co/YL6KCouWYA'
999632354980212738,2,1,2018-05-24 12:45:00,"b'President Trump threatens allies with new tariffs, sowing global confusion.\nhttps://t.co/SSf7WYHAnb https://t.co/3RdhvJ5U90'"
999629117443190784,25,142,2018-05-24 12:32:08,b'Team BQ takes on the #FitnessChallenge. Watch @_nirajshah @TamannaInamdar @Vi5halAggarwal @iYashUpadhyaya\xe2\x80\xa6 https://t.co/scZW5z5ngI'
999627399120670720,1,4,2018-05-24 12:25:18,b'Vedanta may be forced to reduce output if restrictions on coal supplies to the non-power sector drag on.\xe2\x80\xa6 https://t.co/a1TTI7pB22'
999623324660416512,2,6,2018-05-24 12:09:07,"b'Debt outflows in May at the highest in 17 months, reports @PallaviNahata.\nhttps://t.co/YF9ryhkIBZ https://t.co/IrtVLRxXhN'"
999620279646150656,0,2,2018-05-24 11:57:01,b'NCLAT asks Bhushan Power lenders to proceed with selection of bids.\nhttps://t.co/k9rWTvNQdC https://t.co/Ahqtsb60sN'
999618679665917953,0,2,2018-05-24 11:50:39,"b'27 states, union territories would have implemented e-way bill for intra-state movement of goods by May 25. https://t.co/yAEYQjs6Vx'"
999616410459496448,3,7,2018-05-24 11:41:38,"b""#BQOpinion | #4YearsOfModi's BJP and missed opportunities, by @ShankkarAiyar. \nhttps://t.co/zwDHM1OQ6Y https://t.co/IanjeaAo7S"""
999613108887814145,1,3,2018-05-24 11:28:31,b'NCLAT admits banks\xe2\x80\x99 petition on Jaypee land.\nhttps://t.co/opwWvQCegE https://t.co/or0Bl6vWB2'
999610421211414528,3,6,2018-05-24 11:17:50,b'#JustIn | North Korea carried out what it said was the demolition of its nuclear test site.\nhttps://t.co/ZiR6QxgmhP https://t.co/IP2wHKBLSM'
999609722553618433,2,9,2018-05-24 11:15:04,"b'By 2029 majority of the portfolio in U.K. will go electric, says @TataMotors  Group CFO PB Balaji to @sajeetkm.\xe2\x80\xa6 https://t.co/SbhfW9kIwJ'"
999605114825404416,2,3,2018-05-24 10:56:45,"b'Windfall tax on ONGC will be damaging, say industry experts.\nhttps://t.co/WMYWo4MOPL https://t.co/Oy48zPipoR'"
999602096134475776,3,19,2018-05-24 10:44:46,b'#ChartOfTheDay | Indian graphite players play catch up. @OnlyNickey reports. https://t.co/RGe43amJVy'
999602018808365057,1,4,2018-05-24 10:44:27,b'Sterlite will not violate any law and will aim to ensure that the locals are on board before the plant is restarted\xe2\x80\xa6 https://t.co/iv30bcPE4Q'
999599659675987969,0,0,2018-05-24 10:35:05,b'#BQMarketWrap | Sensex posts biggest single day gain in over a month led by IT stocks. #BQLive https://t.co/KXB24OJV1Z'
999598383013728256,16,22,2018-05-24 10:30:00,"b'How Congress, BJP have benefited from Vedanta\xe2\x80\x99s Sterlite.\n(via @TheQuint)\nhttps://t.co/h4cftgg1RS https://t.co/Xm5mstQzWs'"
999598076917571584,8,13,2018-05-24 10:28:47,"b""Government made windfall gains from the decline in oil prices by hiking excise duty on fuel, but it's time to pay b\xe2\x80\xa6 https://t.co/Q1pa71xfp7"""
999595323508117504,11,28,2018-05-24 10:17:51,"b""Did Sanket Gujjar (@sanstocktrader) and PR Sundar's (@PRSundar64) bets on the Nifty Bank pay off? They explain thei\xe2\x80\xa6 https://t.co/SGGmyIRIZR"""
999594606605033472,0,2,2018-05-24 10:15:00,b'Investors relying on the Nifty 50 Equal Weight Index to diversify their portfolio have fared worse than the benchma\xe2\x80\xa6 https://t.co/JyrIRAAhZp'
999593931875602435,2,4,2018-05-24 10:12:19,b'#BQMarketWrap | Sensex clocks biggest single day gain in over a month.\nhttps://t.co/Ca5X5x9z3o https://t.co/g288xiqA2L'
999593625167118336,1,2,2018-05-24 10:11:06,b'#PNBFraud | Enforcement Directorate files charge sheet against Nirav Modi.\nhttps://t.co/xNrA5Ck9or https://t.co/ls0NhwLpqW'
999590835195973632,2,2,2018-05-24 10:00:01,b'PM Modi has an oil problem. And it\xe2\x80\x99s set to worsen with Saudi Arabia rooting for oil to push through the $80 barrie\xe2\x80\xa6 https://t.co/mdMePO6RR1'
999589622903549952,7,7,2018-05-24 09:55:12,"b'IOC hikes petrol, diesel prices for 11th day in a row.\nhttps://t.co/fs6083SERS https://t.co/Rtq2EuUEAS'"
999589043691143168,0,0,2018-05-24 09:52:54,b'#Q4WithBQ | GAIL\xe2\x80\x99s net profit misses estimates.\nhttps://t.co/Gz0dhBMPyI https://t.co/OL21FE1S57'
999587056798986240,0,3,2018-05-24 09:45:00,"b'Why does Uber need an IPO, asks @ShiraOvide.\nhttps://t.co/Xnq6Bh5qVR https://t.co/I2cd05HISg'"
999585096909795328,1,2,2018-05-24 09:37:13,b'#Q4WithBQ | GAIL India fell over 3% after its profit missed Bloomberg consensus estimates. #BQStocks\xe2\x80\xa6 https://t.co/IxcYMAHZy2'
999585020040724480,0,4,2018-05-24 09:36:54,b'#Q4WithBQ | GAIL to pay Rs 1.44 per share final dividend.\nhttps://t.co/ox2Cf9pxdz https://t.co/xzjB2slVGv'
999583813310275585,0,0,2018-05-24 09:32:07,b'#BQLive\n- Fab 4 stocks of the day\n- Dealing room recommendations\n- Top closing strategies https://t.co/WEyV1KNGt0'
999583590483742721,20,127,2018-05-24 09:31:13,b'Live Trading Session At @Traderscarnival | Sanket Gujjar (@sanstocktrader) talks about his intraday trade and the i\xe2\x80\xa6 https://t.co/5Ij55TBAdo'
999583281912807424,1,1,2018-05-24 09:30:00,b'Netflix is now worth more than Comcast.\nhttps://t.co/ACR0mTVfDi https://t.co/P6R5esv6X7'
999579506674352129,0,1,2018-05-24 09:15:00,"b'There\xe2\x80\x99s an official Melania Trump orchid, and it\xe2\x80\x99s winning awards.\nhttps://t.co/wlbWVYHVnS https://t.co/OPlIQeuFwF'"
999576480421212160,7,9,2018-05-24 09:02:58,"b""NSE's 'Now' software system not operating, say traders. https://t.co/nh40WJrjgo"""
999575736104046592,0,0,2018-05-24 09:00:01,b'Modi government appoints non-executive chairpersons for three state-run banks.\nhttps://t.co/BGKcPJWZNQ'
999575503794139136,0,1,2018-05-24 08:59:05,"b""India disappointed by rich nations' Climate Treaty track record.\nhttps://t.co/8zSuizHyfH https://t.co/pKaZRRxjHh"""
999575036938747904,1,0,2018-05-24 08:57:14,"b""Europe's biggest fund says Indian bond gloom to last a year.\nhttps://t.co/PCVqCnqRfa https://t.co/ZnlcHmLwAP"""
999574801575395328,2,5,2018-05-24 08:56:18,"b'Maharashtra gets Rs 10,000-crore investment proposals for electric vehicles, reports @ChitnisPurva.\xe2\x80\xa6 https://t.co/WeN2bE9uru'"
999574146110533632,4,7,2018-05-24 08:53:42,b'Live Trading Session at @Traderscarnival | Did their bets on the Bank Nifty make a profit? Get the full picture on\xe2\x80\xa6 https://t.co/dLNAAOsRv2'
999571956893548544,2,2,2018-05-24 08:45:00,b'TPG-backed Manipal Healthcare extends the validity of its revised offer for Fortis till June 6.\xe2\x80\xa6 https://t.co/2ZQt6nfy4T'
999571283611447297,1,4,2018-05-24 08:42:19,b'Hot Money | Should you book profits in Tech Mahindra? @darshanvmehta1 \n\nWatch the full show here:\xe2\x80\xa6 https://t.co/pTq8f8lRTt'
999571043512672256,5,16,2018-05-24 08:41:22,b'Hot Money | Which oil marketing company is a better bet in these taxing times?\n\nWatch the full show here:\xe2\x80\xa6 https://t.co/j1I20W2mgr'
999570873936822274,0,4,2018-05-24 08:40:42,b'#BQStocks | ONGC falls as much as 11.5% on windfall tax fears.\nhttps://t.co/xL78MLXMy6 https://t.co/GBaqcw1I3Z'
999570477352972289,12,32,2018-05-24 08:39:07,"b""Live Trading Session At @Traderscarnival | PR Sundar (@PRSundar64) explains why he sold Nifty Bank puts on today's\xe2\x80\xa6 https://t.co/vNH7nOCiSX"""
999569701234765824,0,0,2018-05-24 08:36:02,"b""Countdown #BQLive\n- Ajay Bodke's view on markets\n- Kolte Patil's Q4 Scorecard\n- Top trading strategies https://t.co/gAds4h2vxE"""
999568181822967808,1,2,2018-05-24 08:30:00,"b""Victoria's Secret is still advertising to women like it's 1999.\nhttps://t.co/7IIlBfKPLZ https://t.co/CHBHRbro76"""
999567619484041216,0,1,2018-05-24 08:27:46,"b""#Q4WithBQ | Digital business is going to be the main growth driver for the industry overall, says L&amp;T Infotech's Sa\xe2\x80\xa6 https://t.co/r5mNMiTPV2"""
999567555277737984,0,6,2018-05-24 08:27:30,b'Bitcoin manipulation to be focus of U.S. criminal probe.\nhttps://t.co/8STANdtsMJ https://t.co/Ods39Utl1e'
999567013151322112,1,5,2018-05-24 08:25:21,"b'Windfall tax on ONGC in offing to soften petrol, diesel prices.\nhttps://t.co/CXsjzlxnzr https://t.co/WNNIdVonFi'"
999566643066884097,2,0,2018-05-24 08:23:53,"b""RT @BQthefineprint: NCLAT asks Bhushan Power lenders to consider Liberty House UK's bid along with Tata Steel and JSW Steel. https://t.co/d\xe2\x80\xa6"""
999565934858719233,0,0,2018-05-24 08:21:04,"b""BQ Conversations | This year will reflect impact of products launched in FY18, says Tata Motors' PB Balaji.\nRead:\xe2\x80\xa6 https://t.co/GUxW4FNY43"""
999565248330780673,1,1,2018-05-24 08:18:20,b'Vedanta warns of Indian aluminum output cuts on coal curbs.\nhttps://t.co/dmta4EOt8q https://t.co/ED5qdkZlJx'
999564682158526464,4,5,2018-05-24 08:16:05,b'The U.S. is said to weigh criminal probe into Bitcoin price rigging. https://t.co/FUF7ZGCoWn'
999564674109620224,0,0,2018-05-24 08:16:03,"b""BQ Conversations | JLR has undrawn facilities and good liquidity for the next 10 years, says Tata Motors' PB Balaji\xe2\x80\xa6 https://t.co/EY7FVvezCr"""
999564507528744960,13,32,2018-05-24 08:15:24,"b'Live Trading Session At @Traderscarnival | Expect the Nifty to see a short-covering bounce, says CA Rudramurthy (\xe2\x80\xa6 https://t.co/pRSUkXiMvh'"
999564407486189568,1,3,2018-05-24 08:15:00,b'The world wants more camel milk.\nhttps://t.co/7fTZ4mpFjO https://t.co/GgeZXBVsdZ'
999563373808205824,1,3,2018-05-24 08:10:53,"b""BQ Conversations | No equity needed at this point in time, have a very strong balance sheet, says Tata Motors' PB B\xe2\x80\xa6 https://t.co/gaEjLjwFbp"""
999561680005693440,0,0,2018-05-24 08:04:10,"b'#SterliteProtests | If someone is attacked, the natural course would be to defend and safeguard themselves, says Ta\xe2\x80\xa6 https://t.co/bvQMa1I5hf'"
999560638195171328,3,1,2018-05-24 08:00:01,b'BQ Conversations | Do shampoos and cars share anything in common? Find out what Tata Motors\xe2\x80\x99 PB Balaji tells\xe2\x80\xa6 https://t.co/uNv3aEddMV'
999560633220661248,2,2,2018-05-24 08:00:00,"b'CLSA, Jefferies slash Tata Motors\xe2\x80\x99 target price on JLR Woes.\nhttps://t.co/JaV2SHNmi9 https://t.co/nkOADJLjzt'"
999560399556173824,14,32,2018-05-24 07:59:04,"b'Live Trading Session At @Traderscarnival | Jegathesan Durairaj (@itjegan) expects the Nifty Bank to settle at 25,70\xe2\x80\xa6 https://t.co/1FYKB2q0p1'"
999558817032499202,6,0,2018-05-24 07:52:47,"b'RT @BQthefineprint: Central Tax, #GST Delhi East Commissionerate makes its first arrest for GST evasion of Rs 28 crore. https://t.co/i3cA3r\xe2\x80\xa6'"
999556857353113600,0,0,2018-05-24 07:45:00,b'What it will take to finally defeat tuberculosis?\n(Via @bopinion)\nhttps://t.co/TcjURPXbn4 https://t.co/akuJscKR0d'
999556211769946112,1,6,2018-05-24 07:42:26,b'India\xe2\x80\x99s opposition party is running out of cash.\nhttps://t.co/9Sh1m0WPUu https://t.co/X057RUOqU6'
999553395232006145,1,1,2018-05-24 07:31:14,b'Power Lunch #BQLive\n- Government appoints chairpersons for three state-run banks\n- U.S. Federal Reserve is on track\xe2\x80\xa6 https://t.co/CPrxgferZW'
999553084043952128,1,0,2018-05-24 07:30:00,b'New airline regulations to benefit passengers.\nhttps://t.co/eMHQA6IByH https://t.co/5seetKvCvk'
999552790979526656,2,4,2018-05-24 07:28:50,"b""#BQStocks | Nifty IT index rose 2% led by Infosys' nearly 3% gain.\nhttps://t.co/Sxz0suabTk https://t.co/5U8gunIEMO"""
999551824821661697,4,4,2018-05-24 07:25:00,"b'The economy under PM Modi: Manufacturing and jobs? No real answers, reports @PallaviNahata.\nhttps://t.co/skslmlXfgm https://t.co/mFvGrtuSqD'"
999550837742448640,1,2,2018-05-24 07:21:05,"b'This option to diversify portfolios hasn\xe2\x80\x99t worked this year, reports @jayeshkhilnani.\nhttps://t.co/vCOQm8Iom6 https://t.co/vkxX7yw9EY'"
999550600487419904,0,1,2018-05-24 07:20:08,"b'Uber shows a quarterly profit, sort of, thanks to Grab deal.\nhttps://t.co/n6jmFTU1oX https://t.co/ykFZbvABnB'"
999547321548328961,1,0,2018-05-24 07:07:06,b'#BQStocks | State Bank of India rises for fourth day in a row.\nhttps://t.co/2La0kMXWnu https://t.co/Aqswc55a2i'
999545532786724864,0,1,2018-05-24 07:00:00,b'A smart telescope that puts the universe in the palm of your hand.\nhttps://t.co/VeGcYEZg4g https://t.co/i2ZM1inqzB'
999545488985772032,0,1,2018-05-24 06:59:49,b'Got any stocks or market-related queries? Tweet your questions using #AskBQ. \nWhatsApp | 8291229686\nCall | 022-4540\xe2\x80\xa6 https://t.co/xOU2G1eisq'
999545289852661760,1,0,2018-05-24 06:59:02,b'RT @BQthefineprint: NCLAT to hear banks\xe2\x80\x99 plea in Jaypee Infratech matter. https://t.co/OMQgzGEt03'
999541757858676738,2,2,2018-05-24 06:45:00,b'Netflix overtakes Comcast in market value.\nhttps://t.co/DQRWjgnVM6 https://t.co/Ig8LnsTGyJ'
999539815346417664,1,5,2018-05-24 06:37:17,b'Saudi Arabia is set to make PM Modi\xe2\x80\x99s oil problem worse.\nhttps://t.co/UJaExhfySg https://t.co/fztTLlnhIk'
999538497349410816,1,8,2018-05-24 06:32:02,b'Hot Money #BQLive\n- Tata Motors cracks post results. Is this a buying opportunity?\n- Is there more downside on stee\xe2\x80\xa6 https://t.co/95lB9fDOOf'
999537984428003328,0,1,2018-05-24 06:30:00,"b""Facebook's argument against company breakup: We keep you safe\nhttps://t.co/tAnqWjiv6w https://t.co/YDBoQyDVP7"""
999536724622610432,5,4,2018-05-24 06:25:00,b'The economy under PM Modi: India has failed to make any significant progress on pushing exports as a lever of growt\xe2\x80\xa6 https://t.co/kerE7juffJ'
999536341242200064,2,2,2018-05-24 06:23:28,"b'No one is sure how good, or bad, AI will get. https://t.co/iaoplQiEUM'"
999534637083918341,0,0,2018-05-24 06:16:42,"b""#Q4WithBQ | Decoding EBIL's earnings with the mangement. #BQLive https://t.co/4KBExMIE8A"""
999532322276847616,6,12,2018-05-24 06:07:30,"b""India's top traders walk the talk. \nLive trading session at @Traderscarnival. Highlights on BloombergQuint.\xe2\x80\xa6 https://t.co/R6X3TM4fYG"""
999531494228967424,0,0,2018-05-24 06:04:13,b'#BQLive | Sonata reported a steady fourth quarter. The management tells us the factors behind the same on #Q4WithBQ.\nhttps://t.co/7G4aANP5p8'
